anio;semana;valor
1942;20;165.08025765218977
1942;21;-109.5399527998718
1942;22;235.09023602098694
1942;23;132.53821460087477
1942;24;205.74863594199576
1942;25;173.6138146428566
1942;26;312.7173485621739
1942;27;94.19252767159718
1942;28;145.8315030953251
1942;29;138.52668103851136
1942;30;309.0263850389008
1942;31;299.4944372269772
1942;32;32.86965312119753
1942;33;451.34063592911446
1942;34;369.83630604871325
1942;35;283.0868377038289
1942;36;226.6781788506916
1942;37;247.10431625355233
1942;38;73.62456227855414
1942;39;161.26183614612694
1942;40;138.2599619484741
1942;41;146.90419328675347
1942;42;176.2235036442081
1942;43;333.96847709518204
1942;44;234.76185258443957
1942;45;196.6500332325011
1942;46;303.0897010472956
1942;47;119.4627880282784
1942;48;204.36715758300673
1943;1;285.67392726016226
1943;2;300.3642201403336
1943;3;192.17367304597505
1943;4;210.21287475556
1943;5;391.52629541402837
1943;6;213.22655829794368
1943;7;288.2792020773456
1943;8;224.65900101642023
1943;9;34.43859743713355
1943;10;383.0704102573246
1943;11;188.85159181871953
1943;12;180.89644429685512
1943;13;410.9744593280578
1943;14;167.34464958186607
1943;15;75.65089271110459
1943;16;275.6253499817751
1943;17;329.2077527946451
1943;18;352.8311250851766
1943;19;189.72470082978882
1943;20;225.9111724417957
1943;21;149.11114665952772
1943;22;253.98616435791402
1943;23;218.92357278596688
1943;24;136.6806377038721
1943;25;310.34299482053717
1943;26;229.4443572622101
1943;27;200.16157592442704
1943;28;233.2305491278883
1943;29;177.70819343702354
1943;30;240.31297890777816
1943;31;92.62467990316895
1943;32;291.2090786680967
1943;33;197.54939362094058
1943;34;281.83012871630444
1943;35;227.17671893170711
1943;36;-31.525754654573575
1943;37;305.46990139366125
1943;38;237.98929119429647
1943;39;188.21290617313713
1943;40;139.19525833640407
1943;41;223.68709582364605
1943;42;263.11297744048596
1943;43;234.79315927513932
1943;44;314.0861603682188
1943;45;176.27762938772563
1943;46;262.5706382886383
1943;47;102.5975360175396
1943;48;269.19351673627307
1944;1;266.1900282108173
1944;2;195.58721549450976
1944;3;226.42880512313025
1944;4;187.63493740459654
1944;5;151.3038178947039
1944;6;271.7377669958861
1944;7;230.34070995388657
1944;8;242.0168278756914
1944;9;357.9519244358455
1944;10;-14.17773099892949
1944;11;378.2241467512447
1944;12;36.05940865812357
1944;13;190.8493073455241
1944;14;114.14069083511316
1944;15;175.94599445383685
1944;16;234.2531556235781
1944;17;166.55151405084553
1944;18;296.4775377216756
1944;19;275.1302264248254
1944;20;306.3452537599931
1944;21;139.97349797252585
1944;22;252.95774619164723
1944;23;205.36487453282703
1944;24;168.97564633766913
1944;25;112.27720438769636
1944;26;278.96473494450316
1944;27;263.27040828031306
1944;28;257.36809813212835
1944;29;273.5493674464474
1944;30;36.11014051398996
1944;31;153.15920855356705
1944;32;-46.10458050155256
1944;33;191.21628798198074
1944;34;247.74541744509105
1944;35;93.34411192521075
1944;36;43.701243196202654
1944;37;153.07118035943148
1944;38;222.61733296212338
1944;39;301.2311761148441
1944;40;134.31104924673522
1944;41;263.15502177108965
1944;42;200.44083622179238
1944;43;243.6284102906218
1944;44;362.96751404252973
1944;45;336.5396376933312
1944;46;247.66412292424883
1944;47;301.2098505992659
1944;48;213.26733622457755
1945;1;185.78490013536782
1945;2;313.58118006268546
1945;3;67.35740058924665
1945;4;364.39532718511373
1945;5;327.78151457999087
1945;6;218.66576264278777
1945;7;182.51386010001548
1945;8;301.99503717673014
1945;9;422.86749856209894
1945;10;113.98169463744523
1945;11;213.150951024094
1945;12;185.53376836758358
1945;13;325.9558540948185
1945;14;347.0948033519077
1945;15;122.25880157922502
1945;16;317.84863872033077
1945;17;247.80706519648146
1945;18;72.82658251065854
1945;19;136.32496763834666
1945;20;287.20550226786173
1945;21;208.956959984544
1945;22;304.8119627395769
1945;23;192.3493578035449
1945;24;269.21043467175275
1945;25;155.92182772869805
1945;26;110.57368869500793
1945;27;213.8870838694289
1945;28;208.4124104031917
1945;29;231.18764164275677
1945;30;139.66858196235006
1945;31;411.70031522734865
1945;32;219.19973822873493
1945;33;84.29011859939936
1945;34;45.54261078509796
1945;35;116.027976703078
1945;36;123.63511944730806
1945;37;122.48974480384899
1945;38;258.2352533621
1945;39;360.56855718975646
1945;40;241.52825237653371
1945;41;194.17704933391576
1945;42;400.6383246024978
1945;43;48.456825365583455
1945;44;121.66734718780786
1945;45;189.54574672249186
1945;46;294.0756555740548
1945;47;292.3541805769562
1945;48;40.6971539580652
1946;1;308.85986217807334
1946;2;341.3118853003631
1946;3;78.78897805981397
1946;4;201.75898101614632
1946;5;171.4048520071399
1946;6;150.52381712207415
1946;7;8.284826303016132
1946;8;195.01308129080678
1946;9;65.79672447453225
1946;10;158.978962078399
1946;11;272.2033489956674
1946;12;178.55768845886158
1946;13;184.66943606458642
1946;14;68.26128207224173
1946;15;127.1793210208771
1946;16;301.37005214649264
1946;17;-7.122240905274111
1946;18;195.27848882929172
1946;19;256.4052960770836
1946;20;41.73885246881085
1946;21;144.4544053723663
1946;22;180.6761022335839
1946;23;299.83191566126993
1946;24;238.71893794932686
1946;25;107.31833741631768
1946;26;238.3346153176219
1946;27;176.04715975990194
1946;28;292.29089523132234
1946;29;287.4520137405003
1946;30;208.6841954368118
1946;31;249.40442042639165
1946;32;123.0819126429047
1946;33;152.30049551177063
1946;34;143.5116375556638
1946;35;263.82940841653163
1946;36;94.61957635799725
1946;37;214.99313407987773
1946;38;68.74159072223
1946;39;265.02198773229884
1946;40;185.22311553299417
1946;41;364.57374910101305
1946;42;215.75117521379235
1946;43;158.00135505555323
1946;44;372.01360625801476
1946;45;282.78016251745726
1946;46;164.2477950443738
1946;47;448.22959495063805
1946;48;232.19980946699206
1947;1;256.11934818662803
1947;2;237.73006920012745
1947;3;44.32840895397578
1947;4;302.1756565484216
1947;5;191.50053100080032
1947;6;173.34606913454456
1947;7;177.45796329470295
1947;8;211.56337394454007
1947;9;203.48662577390056
1947;10;285.4415690225913
1947;11;333.193631368199
1947;12;242.69444611031943
1947;13;85.80424659517885
1947;14;133.3522945529469
1947;15;211.96946889064247
1947;16;288.2524546891783
1947;17;158.77030729386735
1947;18;161.60996466876435
1947;19;346.1996374103508
1947;20;177.93923443837375
1947;21;318.4794981468614
1947;22;164.94641510037098
1947;23;151.34281301060503
1947;24;245.21643040147012
1947;25;273.80566937994297
1947;26;110.86524578633875
1947;27;329.9422795657435
1947;28;192.28437665272347
1947;29;324.5413350186968
1947;30;354.2345668287503
1947;31;163.156913852607
1947;32;178.1773536953021
1947;33;296.194456929283
1947;34;151.20899701305618
1947;35;214.81550667404122
1947;36;50.56495022642767
1947;37;271.6316227096247
1947;38;246.0007672168886
1947;39;183.14792896501334
1947;40;46.238700023408825
1947;41;142.93257946889852
1947;42;217.84964974266043
1947;43;201.21239586428044
1947;44;117.83244628635588
1947;45;217.503378602772
1947;46;84.23309339390306
1947;47;97.72559358336757
1947;48;110.6469303551374
1948;1;250.18485310232435
1948;2;116.69114290986245
1948;3;112.98151543158119
1948;4;182.50904847226212
1948;5;217.7100931298941
1948;6;131.41315933533173
1948;7;59.26763209331298
1948;8;343.18865823937966
1948;9;319.8487804975466
1948;10;250.91051242779633
1948;11;331.1763908376655
1948;12;172.0637589115495
1948;13;255.12159402077134
1948;14;418.8839183654916
1948;15;319.33053181583375
1948;16;132.47554585724436
1948;17;101.13456451681839
1948;18;502.1313780649697
1948;19;223.21316629361976
1948;20;285.8279313840481
1948;21;152.67325248235883
1948;22;275.32073997335874
1948;23;50.9910031749549
1948;24;28.92300498647589
1948;25;201.6884697909465
1948;26;341.32527972451294
1948;27;136.36156833279927
1948;28;154.9205164107484
1948;29;158.413377362783
1948;30;72.19350143180192
1948;31;165.0703697039877
1948;32;33.817440653154364
1948;33;233.53431194471614
1948;34;331.4559895141293
1948;35;154.95866072555577
1948;36;258.12975047284743
1948;37;239.8581245956239
1948;38;186.99158476140568
1948;39;75.86514579794806
1948;40;57.73833906836444
1948;41;293.6999752295218
1948;42;153.37277668847824
1948;43;104.76176066225558
1948;44;274.34985547705946
1948;45;-28.889118484318487
1948;46;318.37417333176523
1948;47;142.55361897645855
1948;48;365.25447711755953
1949;1;318.1069074714146
1949;2;315.4097140349723
1949;3;193.37806230785998
1949;4;262.9948638655845
1949;5;305.94742361339775
1949;6;72.33052845689222
1949;7;-17.337934863311148
1949;8;259.8757088014713
1949;9;142.711313432335
1949;10;263.28839533712204
1949;11;312.2125701180137
1949;12;126.31304368071895
1949;13;143.90349745181538
1949;14;169.6608257778585
1949;15;168.76262338032646
1949;16;272.62945806700293
1949;17;262.4691406350977
1949;18;274.2844527829467
1949;19;165.56884647932372
1949;20;297.7649401284337
1949;21;80.27231552610846
1949;22;40.92323597403583
1949;23;166.13281652249194
1949;24;203.754365626251
1949;25;295.303539595046
1949;26;44.10796193963756
1949;27;183.65887108243967
1949;28;289.2429059016837
1949;29;306.7613501843674
1949;30;203.4934463014818
1949;31;87.63290396149034
1949;32;322.8489827979106
1949;33;102.33520222079623
1949;34;-111.2835944878978
1949;35;-57.40192858464502
1949;36;224.67899677000904
1949;37;242.28519946701735
1949;38;-9.993282972000912
1949;39;191.65622878451634
1949;40;266.6069517303918
1949;41;294.4051808118086
1949;42;172.22184715286124
1949;43;169.09989950396107
1949;44;221.79877873051498
1949;45;212.3873837860504
1949;46;287.6515545113156
1949;47;105.25809432614003
1949;48;125.25552515687357
1950;1;23.114821280971853
1950;2;123.79755524292011
1950;3;199.9126556510419
1950;4;299.881021839776
1950;5;198.9260240936063
1950;6;262.80129115559896
1950;7;280.3185197501281
1950;8;280.94045200824036
1950;9;205.71958928623584
1950;10;207.9954778000917
1950;11;334.84468234955324
1950;12;333.00639393679955
1950;13;133.73362472085574
1950;14;293.90766034301834
1950;15;145.96694372571596
1950;16;383.6656223550011
1950;17;301.6524563362663
1950;18;231.63489324739675
1950;19;510.10778371565243
1950;20;80.30377369435354
1950;21;248.04757301675298
1950;22;92.89715559541843
1950;23;238.03513455595913
1950;24;291.1600224005499
1950;25;225.3502558832459
1950;26;150.03617657108742
1950;27;277.4110492173705
1950;28;232.40548281077912
1950;29;287.5145496654318
1950;30;212.62366078626735
1950;31;156.39025069505396
1950;32;180.44061755302926
1950;33;253.22664715230582
1950;34;200.53646441675846
1950;35;177.90238529436942
1950;36;217.1795131316446
1950;37;95.59307842559438
1950;38;76.59230304374898
1950;39;142.2837989111546
1950;40;230.53662780949765
1950;41;-9.441217025901238
1950;42;261.09020645055864
1950;43;181.34802560103577
1950;44;389.3012474111123
1950;45;249.5509217298687
1950;46;361.554501786433
1950;47;127.70082493495407
1950;48;49.619514189196025
1951;1;254.39377785182765
1951;2;242.18974798812175
1951;3;252.16614638024691
1951;4;178.72849130387198
1951;5;295.9956528445133
1951;6;195.0496007383863
1951;7;340.86581208699806
1951;8;274.07216900298283
1951;9;224.82825739375804
1951;10;225.83411704628216
1951;11;237.54909376159924
1951;12;170.2509901438725
1951;13;288.8266516884849
1951;14;189.19544307867358
1951;15;174.43807799559977
1951;16;95.86094164034684
1951;17;264.75649315740776
1951;18;197.1495126060689
1951;19;386.54489466806706
1951;20;16.640577853967244
1951;21;215.229289062582
1951;22;385.3968593314571
1951;23;289.39219446437505
1951;24;242.4953932543424
1951;25;5.41808064591288
1951;26;447.12900995117724
1951;27;358.1233581553528
1951;28;210.75703529065302
1951;29;202.10442527290468
1951;30;389.788150166728
1951;31;157.38469312051373
1951;32;185.65381992124827
1951;33;308.476377858584
1951;34;270.12224389505127
1951;35;322.2697645656022
1951;36;507.99616863772764
1951;37;197.0944850031306
1951;38;78.6939251426483
1951;39;319.68787462943703
1951;40;88.7851831362598
1951;41;117.07779193179293
1951;42;1.4095971023703555
1951;43;335.6862247658694
1951;44;244.74685640102962
1951;45;264.26326128136856
1951;46;342.67224324772866
1951;47;188.68052329655978
1951;48;233.4147571187312
1952;1;55.893729524508274
1952;2;94.45051976183127
1952;3;26.082547518230115
1952;4;168.91071533435368
1952;5;205.93283722258508
1952;6;134.93665261446625
1952;7;355.11511615965094
1952;8;168.5695493151048
1952;9;273.8413049588567
1952;10;162.9452064832324
1952;11;100.49020903176601
1952;12;172.77346563065294
1952;13;371.35444774439736
1952;14;128.53129197866267
1952;15;285.91754850541736
1952;16;189.12985922460987
1952;17;127.211774704371
1952;18;193.24514308798445
1952;19;202.38165435932214
1952;20;160.01963223381983
1952;21;249.77409753420625
1952;22;161.066835559844
1952;23;273.28728409389595
1952;24;-61.941436503354
1952;25;174.82780890660112
1952;26;271.1650553044989
1952;27;335.98932620185366
1952;28;243.20547714167373
1952;29;292.7943256734279
1952;30;308.64660336911084
1952;31;183.54361845022345
1952;32;68.52612123371537
1952;33;211.90249453731096
1952;34;268.4892084576235
1952;35;416.8882610981543
1952;36;267.209448294379
1952;37;37.06447717228389
1952;38;220.0338736647697
1952;39;310.34534207253046
1952;40;189.6197314374715
1952;41;209.80257965165484
1952;42;279.5830758324536
1952;43;203.07912279887088
1952;44;310.82995309362275
1952;45;330.33598177224616
1952;46;188.24578447987338
1952;47;14.662533186277244
1952;48;258.1956177546772
1953;1;171.2006910115144
1953;2;225.77161278363485
1953;3;84.78480359998268
1953;4;300.64372790870175
1953;5;302.7702737065613
1953;6;257.7065043904723
1953;7;193.4262787743947
1953;8;286.16419636827294
1953;9;332.27444801855916
1953;10;245.1610498062599
1953;11;269.1849047107627
1953;12;298.4350435879096
1953;13;256.7446867768541
1953;14;172.3458988257232
1953;15;367.9258891664048
1953;16;289.5030173566948
1953;17;250.88129160748446
1953;18;130.55442152631903
1953;19;329.86450174744937
1953;20;412.6102024966498
1953;21;74.02584810373571
1953;22;209.40445941297992
1953;23;162.59838997777584
1953;24;264.73315419746893
1953;25;222.150864128961
1953;26;346.1641733064776
1953;27;151.77922648952983
1953;28;102.36064575767934
1953;29;109.10818008533775
1953;30;103.90809319575214
1953;31;58.42873282317663
1953;32;216.32077801697383
1953;33;277.1431049755159
1953;34;218.46872107786012
1953;35;180.00109263155954
1953;36;153.60064134942348
1953;37;30.81384870420004
1953;38;207.4491494593233
1953;39;-19.878408635151033
1953;40;251.7812807292629
1953;41;342.23195671312715
1953;42;331.6326199284059
1953;43;185.60375808923786
1953;44;86.99485465579622
1953;45;222.89373391257936
1953;46;108.79236990031465
1953;47;209.9795916469967
1953;48;165.2646506062283
1954;1;265.08338220957285
1954;2;264.9296622410955
1954;3;173.25572416595534
1954;4;132.1092156117394
1954;5;305.50440998076556
1954;6;134.4618555505572
1954;7;150.72909382080724
1954;8;221.5281239310972
1954;9;359.90948233975814
1954;10;164.11385673999337
1954;11;120.79525983219254
1954;12;37.67944630478314
1954;13;253.2017685859254
1954;14;111.20295114991809
1954;15;192.89221160479926
1954;16;125.20985832274037
1954;17;183.5113333513409
1954;18;189.75843421910648
1954;19;206.40839672474445
1954;20;163.6313788319816
1954;21;253.80601895313484
1954;22;103.09635980165136
1954;23;209.86149077894427
1954;24;266.9428862784813
1954;25;170.00384599982368
1954;26;197.23983208070334
1954;27;218.67766104165034
1954;28;67.26437282453821
1954;29;251.69821043833184
1954;30;549.5115415810731
1954;31;63.27774354407322
1954;32;231.99614089566785
1954;33;201.82994665978532
1954;34;291.26786038247377
1954;35;238.72681634081277
1954;36;324.59681773357
1954;37;114.2600233777903
1954;38;318.6062707844697
1954;39;132.29258025039488
1954;40;77.64104518327007
1954;41;148.12958490430995
1954;42;299.7891650455849
1954;43;150.88693976282002
1954;44;185.6424561364998
1954;45;369.57974117512435
1954;46;168.24034234442135
1954;47;249.24717057370475
1954;48;203.05082553280278
1955;1;459.7884792460083
1955;2;312.24105952936213
1955;3;318.71533890249054
1955;4;157.45877513952811
1955;5;64.47809255069893
1955;6;347.4871496234383
1955;7;210.02033222822456
1955;8;73.05919349571775
1955;9;161.35854009815338
1955;10;122.82711453539603
1955;11;118.7567354680381
1955;12;74.39286737775166
1955;13;160.70580739084613
1955;14;237.28901362025982
1955;15;161.46886948139704
1955;16;107.12895168485878
1955;17;193.15498693617545
1955;18;299.5206172190707
1955;19;115.77151563683596
1955;20;201.5596134000485
1955;21;369.6208624475903
1955;22;142.28907436274022
1955;23;173.65922448592983
1955;24;218.54213892749303
1955;25;0.4763800429417415
1955;26;275.55478722353416
1955;27;217.33364098098454
1955;28;282.6420557746794
1955;29;220.26590747924453
1955;30;222.9836099976677
1955;31;150.8705505668595
1955;32;183.08362379598304
1955;33;198.05356559838057
1955;34;347.5736846821437
1955;35;191.84108747545358
1955;36;440.21247447931603
1955;37;222.40475390576304
1955;38;330.33178273982963
1955;39;243.63995606006142
1955;40;204.52009997250494
1955;41;317.42436361698935
1955;42;45.94225444931564
1955;43;272.51977969423336
1955;44;257.25572362912965
1955;45;320.3913184476678
1955;46;85.5670395508358
1955;47;194.44644440579685
1955;48;328.74385185066706
1956;1;159.73929725298416
1956;2;50.671428410137935
1956;3;279.1498510816593
1956;4;107.99840027637671
1956;5;105.33133246280042
1956;6;21.745757541273974
1956;7;241.1605247991873
1956;8;219.89636757282565
1956;9;122.41254083692479
1956;10;132.4414412258235
1956;11;230.10543604698395
1956;12;270.67833010659206
1956;13;129.86186187201727
1956;14;57.712988136929226
1956;15;366.29255899881394
1956;16;394.30923627679374
1956;17;204.64976522520666
1956;18;105.93212679900445
1956;19;229.2461654748367
1956;20;110.92772336636105
1956;21;231.83722056009242
1956;22;52.905923107787544
1956;23;146.0678185570177
1956;24;268.54784988958477
1956;25;233.1073722561972
1956;26;300.455486734119
1956;27;93.54074142195088
1956;28;195.53491557174442
1956;29;103.68239997733106
1956;30;75.36784041358277
1956;31;221.17812515299394
1956;32;132.26475549668777
1956;33;103.76598969936607
1956;34;231.4521146306662
1956;35;275.8253044711731
1956;36;104.67463966337544
1956;37;41.847352651565814
1956;38;198.2538830415107
1956;39;308.8895125956972
1956;40;311.09358274212366
1956;41;360.70273355180586
1956;42;48.43643800609391
1956;43;397.65935647435066
1956;44;188.95751585975594
1956;45;139.56586495596557
1956;46;156.35905182882024
1956;47;90.32478845976762
1956;48;234.4826497397085
1957;1;198.0529036588877
1957;2;171.62570894134552
1957;3;166.96931444832535
1957;4;280.2550684760182
1957;5;86.93980450832599
1957;6;234.596860630124
1957;7;291.4433391336138
1957;8;143.02464642985126
1957;9;229.8858744644266
1957;10;36.63604198024538
1957;11;367.29232571530656
1957;12;246.02537052033983
1957;13;254.67683927250286
1957;14;304.203588223729
1957;15;239.2359870009377
1957;16;308.7087849150481
1957;17;138.4678757771412
1957;18;97.3679951637407
1957;19;206.026588232904
1957;20;116.00632736133439
1957;21;149.2702550332305
1957;22;307.92571425750515
1957;23;165.52906043002025
1957;24;-57.37499603951801
1957;25;109.21409697066271
1957;26;128.24340204773972
1957;27;68.30079326759858
1957;28;228.54092291002647
1957;29;239.03788052577764
1957;30;191.83400361604293
1957;31;298.9879783061618
1957;32;245.1017212526678
1957;33;131.22610081187082
1957;34;237.70907700766708
1957;35;325.3999105867066
1957;36;225.62826729472556
1957;37;230.98882607442397
1957;38;251.4420814229165
1957;39;362.34943249087553
1957;40;168.68060856741266
1957;41;191.46147450362585
1957;42;258.5802728355046
1957;43;-31.791397999425016
1957;44;330.1844085671672
1957;45;337.6029482637057
1957;46;314.0362661963204
1957;47;332.56259840015133
1957;48;197.9651532389843
1958;1;92.83151388989953
1958;2;160.66369796672598
1958;3;107.82687071818242
1958;4;283.1008021765136
1958;5;73.70448225320412
1958;6;144.65559511514502
1958;7;190.22655466853354
1958;8;81.88707858197219
1958;9;-60.902114290398856
1958;10;242.1585814450793
1958;11;287.41190950175655
1958;12;240.77850969838534
1958;13;244.77486512055128
1958;14;341.13038025799557
1958;15;119.3066306221914
1958;16;152.45945364238463
1958;17;389.85545583166925
1958;18;318.1121124664505
1958;19;178.6605867508311
1958;20;277.80904287858255
1958;21;17.629561179485677
1958;22;52.0799014309645
1958;23;180.48548394229698
1958;24;105.58488829847121
1958;25;136.49082365014868
1958;26;163.05810627399273
1958;27;162.82187924160732
1958;28;199.42859603743355
1958;29;42.77145291895391
1958;30;237.31631630618426
1958;31;343.43796014689934
1958;32;79.36680363008696
1958;33;179.21593768437708
1958;34;234.48572613234109
1958;35;276.934582535643
1958;36;135.93446084455698
1958;37;283.5395720548379
1958;38;201.58997487090767
1958;39;129.95504162608242
1958;40;182.36559631243665
1958;41;143.03845750397468
1958;42;337.2237246194701
1958;43;210.76490149355772
1958;44;309.4140567230643
1958;45;347.9896116552475
1958;46;197.20925735849136
1958;47;397.0268825919526
1958;48;197.06281706066912
1959;1;283.06803295808703
1959;2;189.28925471175998
1959;3;13.111039035123639
1959;4;200.16081126578717
1959;5;350.95447830980993
1959;6;138.58111868852347
1959;7;162.6299484154787
1959;8;210.74190004893865
1959;9;263.6262829946097
1959;10;182.68727058575396
1959;11;114.17992621540989
1959;12;354.753559346822
1959;13;314.48050572290015
1959;14;280.1947385502073
1959;15;202.51997515233103
1959;16;216.49178065693962
1959;17;254.30425033492978
1959;18;83.83186068118107
1959;19;183.56526667251674
1959;20;347.718263974865
1959;21;221.50948158364852
1959;22;169.94077307903626
1959;23;226.95132170347543
1959;24;201.56597769897093
1959;25;237.67081675271675
1959;26;383.4921995326785
1959;27;-60.6695131056149
1959;28;141.42640129161333
1959;29;260.74549759515634
1959;30;116.1542557201751
1959;31;452.5150985280787
1959;32;76.11512037143022
1959;33;43.85509583173618
1959;34;205.24542980035525
1959;35;176.35775019561638
1959;36;-25.357362387963235
1959;37;371.1342223628533
1959;38;263.0257289947237
1959;39;276.9122398468829
1959;40;236.85595591363767
1959;41;250.6981285870757
1959;42;433.4623000136726
1959;43;148.35267825578188
1959;44;283.6946103996333
1959;45;191.05877219836924
1959;46;189.32961362892084
1959;47;-28.76162410795979
1959;48;122.64584639909611
1960;1;203.47397018283536
1960;2;106.7461887287805
1960;3;138.38724913380966
1960;4;207.37018312946617
1960;5;262.87075834638483
1960;6;161.63354922286294
1960;7;444.28766638632555
1960;8;130.84217604482268
1960;9;352.0528460634375
1960;10;196.38191010492386
1960;11;262.7320812184848
1960;12;46.16145110441997
1960;13;203.40270400752166
1960;14;217.89255952210326
1960;15;94.59044188742116
1960;16;158.54168397737865
1960;17;315.21107212787166
1960;18;346.10484471283235
1960;19;214.26444567532246
1960;20;182.86054582587343
1960;21;29.656588946875587
1960;22;102.2377657315451
1960;23;161.44341168206628
1960;24;147.8032402430324
1960;25;124.28025758847015
1960;26;169.544107785848
1960;27;223.2502813065409
1960;28;172.93721108538978
1960;29;320.8147338686185
1960;30;52.15542368760114
1960;31;55.28290176021875
1960;32;233.7686655584286
1960;33;158.5402704575725
1960;34;68.90678777211758
1960;35;298.4429110898188
1960;36;319.69430463946514
1960;37;197.29662015826227
1960;38;179.0844024491071
1960;39;204.46475792475584
1960;40;246.57839473054815
1960;41;242.43949136422162
1960;42;287.34191099125746
1960;43;218.5829571448502
1960;44;183.11197463749565
1960;45;130.2260090206072
1960;46;109.0214621725895
1960;47;286.6852652784685
1960;48;172.5604918281211
1961;1;229.9307817014089
1961;2;270.8295916135687
1961;3;202.69978338105096
1961;4;222.15959299745543
1961;5;122.30604491830331
1961;6;75.1245986624268
1961;7;14.336116375774708
1961;8;212.21757919789837
1961;9;163.80087036999782
1961;10;143.64204904355313
1961;11;252.7775478768778
1961;12;346.81325942776994
1961;13;379.90455795102446
1961;14;92.91287779699408
1961;15;216.8196537727553
1961;16;91.00205202878526
1961;17;336.86818190778695
1961;18;249.7200986835437
1961;19;99.28633059379412
1961;20;221.9926201950596
1961;21;117.04370725371493
1961;22;377.9797251135405
1961;23;58.16346823085178
1961;24;321.00609872519635
1961;25;366.0865493043809
1961;26;164.58742762482018
1961;27;192.4127943479707
1961;28;377.8736499389154
1961;29;98.22748921254015
1961;30;167.98044554214584
1961;31;74.01955472470515
1961;32;167.8162900618052
1961;33;154.59283543297803
1961;34;332.83183732165776
1961;35;295.1843450337817
1961;36;127.23707355405574
1961;37;185.4952863709272
1961;38;287.8195563943759
1961;39;142.68291256064276
1961;40;144.89701843238663
1961;41;227.9188002782994
1961;42;141.69755110912917
1961;43;203.316440887494
1961;44;349.60060910037737
1961;45;220.26785037950913
1961;46;313.7028333384891
1961;47;255.73219040006407
1961;48;314.4360812414031
1962;1;442.75241759687106
1962;2;278.2377919816505
1962;3;146.6414821916788
1962;4;310.4191679935311
1962;5;80.39628086810164
1962;6;288.84204358412876
1962;7;194.0618627673854
1962;8;240.70342175508645
1962;9;177.31754406969992
1962;10;204.7138101938116
1962;11;-23.636801364127933
1962;12;61.8440142304494
1962;13;102.06857279466833
1962;14;212.948363693543
1962;15;274.0739397403378
1962;16;-47.877056010924605
1962;17;293.1552135462855
1962;18;130.71650812313965
1962;19;180.81841463150488
1962;20;43.76309948717278
1962;21;150.29062035960703
1962;22;29.14889784674068
1962;23;243.7383214877818
1962;24;202.22177384959153
1962;25;284.67982040545377
1962;26;385.20992024792383
1962;27;270.1986368139235
1962;28;134.47359727812264
1962;29;267.26507409928445
1962;30;372.34866413437294
1962;31;112.7596493797357
1962;32;261.8653378677767
1962;33;102.742267006526
1962;34;232.23459829962232
1962;35;156.22287401354924
1962;36;277.1633863990321
1962;37;345.02306156537907
1962;38;176.88210104923678
1962;39;149.2963040805025
1962;40;195.8662370497396
1962;41;370.6001699568918
1962;42;276.50926673912863
1962;43;122.36507374944532
1962;44;253.26861970060727
1962;45;173.9514023455331
1962;46;149.47074878429314
1962;47;262.46917643268705
1962;48;160.60964685915846
1963;1;155.2094025832853
1963;2;208.58723129028593
1963;3;276.17334378900176
1963;4;198.60829146644667
1963;5;62.00355015259518
1963;6;180.29962424024012
1963;7;461.74499435805535
1963;8;121.68618478215936
1963;9;377.9707612369797
1963;10;239.5616794847661
1963;11;235.56206385642992
1963;12;322.4801039686535
1963;13;285.2625848085553
1963;14;243.1960715335576
1963;15;198.53351034792178
1963;16;70.11276728076666
1963;17;282.2464084854589
1963;18;112.870860079316
1963;19;191.52538437817262
1963;20;255.52876079425874
1963;21;279.16026077332685
1963;22;317.19365848934734
1963;23;-3.7424347545442345
1963;24;146.05627156186532
1963;25;186.80594109308916
1963;26;118.65181527771242
1963;27;301.9039710865042
1963;28;228.4305830513955
1963;29;408.5803420501079
1963;30;301.6892355320713
1963;31;146.13192231785706
1963;32;75.92433247666925
1963;33;114.30921083593958
1963;34;196.36210334319958
1963;35;258.2922819554492
1963;36;132.7533457721215
1963;37;268.94252503565957
1963;38;316.0163947225354
1963;39;208.9844841145635
1963;40;119.16069793493236
1963;41;82.82290756737191
1963;42;149.1279264123173
1963;43;344.6045086769768
1963;44;272.33267656170915
1963;45;59.06946993838213
1963;46;467.2630620189264
1963;47;184.63167119941156
1963;48;253.06676488766217
1964;1;296.5358819070343
1964;2;123.86888898227471
1964;3;255.7148996166741
1964;4;309.1857136108546
1964;5;31.182224739313398
1964;6;313.55248122871154
1964;7;170.63917247804514
1964;8;52.439480617117226
1964;9;246.74031521821448
1964;10;52.06427635443035
1964;11;224.72154439323077
1964;12;175.96249214526318
1964;13;136.7281483538784
1964;14;328.1150228480685
1964;15;182.94052132365667
1964;16;129.41572720554683
1964;17;219.8421249074313
1964;18;83.65688581977622
1964;19;359.5565912475024
1964;20;42.433316545260254
1964;21;92.01313357249164
1964;22;36.48904437361074
1964;23;145.51355309187835
1964;24;247.5313362900225
1964;25;191.4930269682691
1964;26;269.41388876645215
1964;27;225.41758833453434
1964;28;266.96848054997366
1964;29;133.33507412331315
1964;30;174.84496490441768
1964;31;293.8237548068367
1964;32;145.2099116746087
1964;33;162.74440569712698
1964;34;306.15368142596196
1964;35;258.30150117413973
1964;36;363.84474525157975
1964;37;211.05749928384012
1964;38;111.56705001376015
1964;39;46.52041942065682
1964;40;71.40460472079872
